index	name	color
60	ctx-rh-precentral_2	#896f8d
61	ctx-rh-precentral_3	#16a356
62	ctx-rh-precentral_4	#66c356
63	ctx-rh-precentral_5	#c28b0a
64	ctx-rh-precentral_6	#5858f7
65	ctx-rh-precentral_7	#9dc072
66	ctx-rh-precentral_8	#f8df0b
67	ctx-rh-precentral_9	#23c442
68	ctx-rh-precentral_10	#b209be
69	ctx-rh-precentral_11	#0a361d
70	ctx-rh-precentral_12	#0da446
71	ctx-rh-precentral_13	#7abe16
72	ctx-rh-precentral_14	#8d06c3
73	ctx-rh-precentral_15	#96f3ef
74	ctx-rh-precentral_16	#0af175
75	ctx-rh-paracentral_1	#8eaf3f
76	ctx-rh-paracentral_2	#0ae183
77	ctx-rh-paracentral_3	#2373f0
78	ctx-rh-paracentral_4	#96ba33
79	ctx-rh-paracentral_5	#c60d0e
80	ctx-rh-paracentral_6	#253adf
81	ctx-rh-rostralanteriorcingulate_1	#890153
82	ctx-rh-rostralanteriorcingulate_2	#6de634
83	ctx-rh-caudalanteriorcingulate_1	#1c9c20
84	ctx-rh-caudalanteriorcingulate_2	#dcc686
85	ctx-rh-caudalanteriorcingulate_3	#5375c7
86	ctx-rh-posteriorcingulate_1	#70803b
87	ctx-rh-posteriorcingulate_2	#56c80b
88	ctx-rh-posteriorcingulate_3	#b693c1
89	ctx-rh-posteriorcingulate_4	#47fd60
90	ctx-rh-isthmuscingulate_1	#8c3adb
91	ctx-rh-isthmuscingulate_2	#92b733
92	ctx-rh-postcentral_1	#677fa7
93	ctx-rh-postcentral_2	#0c0659
94	ctx-rh-postcentral_3	#766c0f
95	ctx-rh-postcentral_4	#30b560
96	ctx-rh-postcentral_5	#559e39
97	ctx-rh-postcentral_6	#199e53
98	ctx-rh-postcentral_7	#b7af4f
99	ctx-rh-postcentral_8	#6fd16a
100	ctx-rh-postcentral_9	#b9338f
101	ctx-rh-postcentral_10	#824892
102	ctx-rh-postcentral_11	#993bbb
103	ctx-rh-postcentral_12	#14163b
104	ctx-rh-supramarginal_1	#e4dada
105	ctx-rh-supramarginal_2	#379c8f
106	ctx-rh-supramarginal_3	#8ff755
107	ctx-rh-supramarginal_4	#e7f535
108	ctx-rh-supramarginal_5	#7d2535
109	ctx-rh-supramarginal_6	#589ad2
110	ctx-rh-supramarginal_7	#321a10
111	ctx-rh-supramarginal_8	#43f84e
112	ctx-rh-supramarginal_9	#d3d8d7
113	ctx-rh-superiorparietal_1	#922e06
114	ctx-rh-superiorparietal_2	#67177d
115	ctx-rh-superiorparietal_3	#2ec1ed
116	ctx-rh-superiorparietal_4	#9416b9
117	ctx-rh-superiorparietal_5	#06e856
118	ctx-rh-superiorparietal_6	#030ea1
119	ctx-rh-superiorparietal_7	#4120fe
120	ctx-rh-superiorparietal_8	#039bf1
121	ctx-rh-superiorparietal_9	#b277e6
122	ctx-rh-superiorparietal_10	#a96ec9
123	ctx-rh-superiorparietal_11	#e346fd
124	ctx-rh-superiorparietal_12	#8a938e
125	ctx-rh-superiorparietal_13	#b7cd7b
126	ctx-rh-inferiorparietal_1	#1e8f69
127	ctx-rh-inferiorparietal_2	#4094da
128	ctx-rh-inferiorparietal_3	#d0bb0f
129	ctx-rh-inferiorparietal_4	#2721e3
130	ctx-rh-inferiorparietal_5	#f08271
131	ctx-rh-inferiorparietal_6	#e6d42d
132	ctx-rh-inferiorparietal_7	#7fd610
133	ctx-rh-inferiorparietal_8	#ae5e86
134	ctx-rh-inferiorparietal_9	#cc7625
135	ctx-rh-inferiorparietal_10	#e2de63
136	ctx-rh-inferiorparietal_11	#ed17ee
137	ctx-rh-inferiorparietal_12	#bc376b
138	ctx-rh-precuneus_1	#0c2730
139	ctx-rh-precuneus_2	#e00a87
140	ctx-rh-precuneus_3	#ccaeb2
141	ctx-rh-precuneus_4	#da9295
142	ctx-rh-precuneus_5	#18a172
143	ctx-rh-precuneus_6	#7f91ba
144	ctx-rh-precuneus_7	#9ede23
145	ctx-rh-precuneus_8	#9d148b
146	ctx-rh-precuneus_9	#e5f575
147	ctx-rh-precuneus_10	#a25b5c
148	ctx-rh-cuneus_1	#c507a1
149	ctx-rh-cuneus_2	#fa8352
150	ctx-rh-cuneus_3	#5dba8d
151	ctx-rh-cuneus_4	#905f7f
152	ctx-rh-pericalcarine_1	#f90906
153	ctx-rh-pericalcarine_2	#6fdb94
154	ctx-rh-pericalcarine_3	#a00a4a
155	ctx-rh-pericalcarine_4	#8914a5
156	ctx-rh-lateraloccipital_1	#c01a8c
157	ctx-rh-lateraloccipital_2	#c74329
158	ctx-rh-lateraloccipital_3	#59e5b2
159	ctx-rh-lateraloccipital_4	#2d526f
160	ctx-rh-lateraloccipital_5	#53c345
161	ctx-rh-lateraloccipital_6	#6205bf
162	ctx-rh-lateraloccipital_7	#58f1bf
163	ctx-rh-lateraloccipital_8	#e0a88b
164	ctx-rh-lateraloccipital_9	#03833e
165	ctx-rh-lateraloccipital_10	#7c2017
166	ctx-rh-lingual_1	#989ec7
167	ctx-rh-lingual_2	#85eebe
168	ctx-rh-lingual_3	#ffeabe
169	ctx-rh-lingual_4	#a20910
170	ctx-rh-lingual_5	#d0d731
171	ctx-rh-lingual_6	#06d385
172	ctx-rh-lingual_7	#fa3cfd
173	ctx-rh-fusiform_1	#055d57
174	ctx-rh-fusiform_2	#655797
175	ctx-rh-fusiform_3	#09e94f
176	ctx-rh-fusiform_4	#b3bd13
177	ctx-rh-fusiform_5	#a8b0d9
178	ctx-rh-fusiform_6	#d87548
179	ctx-rh-fusiform_7	#af7813
180	ctx-rh-fusiform_8	#967185
181	ctx-rh-parahippocampal_1	#4b957a
182	ctx-rh-parahippocampal_2	#b99e03
183	ctx-rh-parahippocampal_3	#67c7dd
184	ctx-rh-entorhinal_1	#dfbe1f
185	ctx-rh-temporalpole_1	#164485
186	ctx-rh-inferiortemporal_1	#a8ed42
187	ctx-rh-inferiortemporal_2	#6481fb
188	ctx-rh-inferiortemporal_3	#37bec5
189	ctx-rh-inferiortemporal_4	#43678f
190	ctx-rh-inferiortemporal_5	#82a20b
191	ctx-rh-inferiortemporal_6	#eb1f40
192	ctx-rh-inferiortemporal_7	#42d892
193	ctx-rh-middletemporal_1	#80e76d
194	ctx-rh-middletemporal_2	#d3c04d
195	ctx-rh-middletemporal_3	#2ae80c
196	ctx-rh-middletemporal_4	#db6245
197	ctx-rh-middletemporal_5	#3c49d9
198	ctx-rh-middletemporal_6	#7f8852
199	ctx-rh-middletemporal_7	#e850a5
200	ctx-rh-middletemporal_8	#5bf760
201	ctx-rh-middletemporal_9	#53a1db
202	ctx-rh-bankssts_1	#187f59
203	ctx-rh-bankssts_2	#5bb935
204	ctx-rh-bankssts_3	#591d20
205	ctx-rh-superiortemporal_1	#aff874
206	ctx-rh-superiortemporal_2	#ffc64f
207	ctx-rh-superiortemporal_3	#db945a
208	ctx-rh-superiortemporal_4	#9b9caa
209	ctx-rh-superiortemporal_5	#75baa1
210	ctx-rh-superiortemporal_6	#25efad
211	ctx-rh-superiortemporal_7	#814f8e
212	ctx-rh-superiortemporal_8	#af0c44
213	ctx-rh-superiortemporal_9	#c30e13
214	ctx-rh-superiortemporal_10	#f3596e
215	ctx-rh-superiortemporal_11	#fca54d
216	ctx-rh-transversetemporal_1	#7d0e7e
217	ctx-rh-insula_1	#25ca98
218	ctx-rh-insula_2	#af6ce7
219	ctx-rh-insula_3	#df4d61
220	ctx-rh-insula_4	#5f6029
221	ctx-rh-insula_5	#23a19a
222	ctx-rh-insula_6	#e2a1b2
223	ctx-rh-insula_7	#4f9cb7
224	subc-rh-caudate	#7abadc
225	subc-rh-putamen	#ec0db0
226	subc-rh-pallidum	#0d30ff
227	subc-rh-accumbens-area	#ffa500
228	thal-rh-pulvinar	#ff0000
229	thal-rh-ventral-anterior	#00ff00
230	thal-rh-mediodorsal	#ffff00
231	thal-rh-lateral-posterior-ventral-posterior-group	#ff7b00
232	thal-rh-pulvinar-medial-centrolateral-group	#00ffff
233	thal-rh-ventrolateral	#ff00ff
234	thal-rh-ventral-posterior-ventrolateral-group	#0000ff
235	amygd-rh-lateral-nucleus	#4884b5
236	amygd-rh-basal-nucleus	#cf3f4f
237	amygd-rh-central-nucleus	#c53cf8
238	amygd-rh-medial-nucleus	#029502
239	amygd-rh-cortical-nucleus	#ddf9a6
240	amygd-rh-accessory-basal-nucleus	#e89223
241	amygd-rh-corticoamygdaloid-transitio	#143c78
242	amygd-rh-anterior-amygdaloid-area-aaa	#fafa00
243	amygd-rh-paralaminar-nucleus	#2dcda5
244	hipp-rh-hippocampus-head	#ff0000
245	hipp-rh-hippocampus-body	#00ff00
246	hipp-rh-hippocampus-tail	#ffff00
247	hipp-rh-hippocampus-fissure	#ff7b00
248	hypo-rh-anterior-inferior	#faff32
249	hypo-rh-anterior-superior	#50c8ff
250	hypo-rh-posterior	#ffa000
251	hypo-rh-tubular-inferior	#ffa0c8
252	hypo-rh-tubular-superior	#14b482
253	cer-rh-cerebellum	#e69422
254	ctx-lh-lateralorbitofrontal_1	#7a4252
255	ctx-lh-lateralorbitofrontal_2	#27b71f
256	ctx-lh-lateralorbitofrontal_3	#fbb2cb
257	ctx-lh-lateralorbitofrontal_4	#7584d3
258	ctx-lh-lateralorbitofrontal_5	#c10778
259	ctx-lh-lateralorbitofrontal_6	#80ef3e
260	ctx-lh-lateralorbitofrontal_7	#da629e
261	ctx-lh-parsorbitalis_1	#d1fb79
262	ctx-lh-parsorbitalis_2	#45353e
263	ctx-lh-frontalpole_1	#86f889
264	ctx-lh-medialorbitofrontal_1	#d067c5
265	ctx-lh-medialorbitofrontal_2	#a73bd1
266	ctx-lh-medialorbitofrontal_3	#c8f579
267	ctx-lh-medialorbitofrontal_4	#b85626
268	ctx-lh-medialorbitofrontal_5	#d2e4b3
269	ctx-lh-parstriangularis_1	#21cbdb
270	ctx-lh-parstriangularis_2	#dd38c1
271	ctx-lh-parstriangularis_3	#f197c7
272	ctx-lh-parstriangularis_4	#488bb5
273	ctx-lh-parsopercularis_1	#c89571
274	ctx-lh-parsopercularis_2	#a045ee
275	ctx-lh-parsopercularis_3	#c6b0ec
276	ctx-lh-parsopercularis_4	#04c93d
277	ctx-lh-rostralmiddlefrontal_1	#632903
278	ctx-lh-rostralmiddlefrontal_2	#e3c2ae
279	ctx-lh-rostralmiddlefrontal_3	#c0ae34
280	ctx-lh-rostralmiddlefrontal_4	#50ae6b
281	ctx-lh-rostralmiddlefrontal_5	#402779
282	ctx-lh-rostralmiddlefrontal_6	#2e8e5e
283	ctx-lh-rostralmiddlefrontal_7	#305dd4
284	ctx-lh-rostralmiddlefrontal_8	#eb2c80
285	ctx-lh-rostralmiddlefrontal_9	#5a39e3
286	ctx-lh-rostralmiddlefrontal_10	#d4ed3e
287	ctx-lh-rostralmiddlefrontal_11	#af28fa
288	ctx-lh-rostralmiddlefrontal_12	#311d4d
289	ctx-lh-rostralmiddlefrontal_13	#ae4d52
290	ctx-lh-superiorfrontal_1	#5f49df
291	ctx-lh-superiorfrontal_2	#700eef
292	ctx-lh-superiorfrontal_3	#6ab9dc
293	ctx-lh-superiorfrontal_4	#69ffaf
294	ctx-lh-superiorfrontal_5	#6fe24b
295	ctx-lh-superiorfrontal_6	#25513c
296	ctx-lh-superiorfrontal_7	#52b27b
297	ctx-lh-superiorfrontal_8	#bb7016
298	ctx-lh-superiorfrontal_9	#2a4cce
299	ctx-lh-superiorfrontal_10	#2f48d4
300	ctx-lh-superiorfrontal_11	#2954fc
301	ctx-lh-superiorfrontal_12	#2851a5
302	ctx-lh-superiorfrontal_13	#4d037e
303	ctx-lh-superiorfrontal_14	#433f3a
304	ctx-lh-superiorfrontal_15	#ae897a
305	ctx-lh-superiorfrontal_16	#0a4039
306	ctx-lh-superiorfrontal_17	#27822b
307	ctx-lh-caudalmiddlefrontal_1	#3219e2
308	ctx-lh-caudalmiddlefrontal_2	#bfbd86
309	ctx-lh-caudalmiddlefrontal_3	#dca3c7
310	ctx-lh-caudalmiddlefrontal_4	#9baa08
311	ctx-lh-caudalmiddlefrontal_5	#c81b0e
312	ctx-lh-precentral_1	#3655a6
313	ctx-lh-precentral_2	#896f8d
314	ctx-lh-precentral_3	#16a356
315	ctx-lh-precentral_4	#66c356
316	ctx-lh-precentral_5	#c28b0a
317	ctx-lh-precentral_6	#5858f7
318	ctx-lh-precentral_7	#9dc072
319	ctx-lh-precentral_8	#f8df0b
320	ctx-lh-precentral_9	#23c442
321	ctx-lh-precentral_10	#b209be
322	ctx-lh-precentral_11	#0a361d
323	ctx-lh-precentral_12	#0da446
324	ctx-lh-precentral_13	#7abe16
325	ctx-lh-precentral_14	#8d06c3
326	ctx-lh-precentral_15	#96f3ef
327	ctx-lh-precentral_16	#0af175
328	ctx-lh-paracentral_1	#8eaf3f
329	ctx-lh-paracentral_2	#0ae183
330	ctx-lh-paracentral_3	#2373f0
331	ctx-lh-paracentral_4	#96ba33
332	ctx-lh-paracentral_5	#c60d0e
333	ctx-lh-paracentral_6	#253adf
334	ctx-lh-rostralanteriorcingulate_1	#890153
335	ctx-lh-rostralanteriorcingulate_2	#6de634
336	ctx-lh-caudalanteriorcingulate_1	#1c9c20
337	ctx-lh-caudalanteriorcingulate_2	#dcc686
338	ctx-lh-caudalanteriorcingulate_3	#5375c7
339	ctx-lh-posteriorcingulate_1	#70803b
340	ctx-lh-posteriorcingulate_2	#56c80b
341	ctx-lh-posteriorcingulate_3	#b693c1
342	ctx-lh-posteriorcingulate_4	#47fd60
343	ctx-lh-isthmuscingulate_1	#8c3adb
344	ctx-lh-isthmuscingulate_2	#92b733
345	ctx-lh-postcentral_1	#677fa7
346	ctx-lh-postcentral_2	#0c0659
347	ctx-lh-postcentral_3	#766c0f
348	ctx-lh-postcentral_4	#30b560
349	ctx-lh-postcentral_5	#559e39
350	ctx-lh-postcentral_6	#199e53
351	ctx-lh-postcentral_7	#b7af4f
352	ctx-lh-postcentral_8	#6fd16a
353	ctx-lh-postcentral_9	#b9338f
354	ctx-lh-postcentral_10	#824892
355	ctx-lh-postcentral_11	#993bbb
356	ctx-lh-postcentral_12	#14163b
357	ctx-lh-supramarginal_1	#e4dada
358	ctx-lh-supramarginal_2	#379c8f
359	ctx-lh-supramarginal_3	#8ff755
360	ctx-lh-supramarginal_4	#e7f535
361	ctx-lh-supramarginal_5	#7d2535
362	ctx-lh-supramarginal_6	#589ad2
363	ctx-lh-supramarginal_7	#321a10
364	ctx-lh-supramarginal_8	#43f84e
365	ctx-lh-supramarginal_9	#d3d8d7
366	ctx-lh-superiorparietal_1	#922e06
367	ctx-lh-superiorparietal_2	#67177d
368	ctx-lh-superiorparietal_3	#2ec1ed
369	ctx-lh-superiorparietal_4	#9416b9
370	ctx-lh-superiorparietal_5	#06e856
371	ctx-lh-superiorparietal_6	#030ea1
372	ctx-lh-superiorparietal_7	#4120fe
373	ctx-lh-superiorparietal_8	#039bf1
374	ctx-lh-superiorparietal_9	#b277e6
375	ctx-lh-superiorparietal_10	#a96ec9
376	ctx-lh-superiorparietal_11	#e346fd
377	ctx-lh-superiorparietal_12	#8a938e
378	ctx-lh-superiorparietal_13	#b7cd7b
379	ctx-lh-inferiorparietal_1	#1e8f69
380	ctx-lh-inferiorparietal_2	#4094da
381	ctx-lh-inferiorparietal_3	#d0bb0f
382	ctx-lh-inferiorparietal_4	#2721e3
383	ctx-lh-inferiorparietal_5	#f08271
384	ctx-lh-inferiorparietal_6	#e6d42d
385	ctx-lh-inferiorparietal_7	#7fd610
386	ctx-lh-inferiorparietal_8	#ae5e86
387	ctx-lh-inferiorparietal_9	#cc7625
388	ctx-lh-inferiorparietal_10	#e2de63
389	ctx-lh-inferiorparietal_11	#ed17ee
390	ctx-lh-inferiorparietal_12	#bc376b
391	ctx-lh-precuneus_1	#0c2730
392	ctx-lh-precuneus_2	#e00a87
393	ctx-lh-precuneus_3	#ccaeb2
394	ctx-lh-precuneus_4	#da9295
395	ctx-lh-precuneus_5	#18a172
396	ctx-lh-precuneus_6	#7f91ba
397	ctx-lh-precuneus_7	#9ede23
398	ctx-lh-precuneus_8	#9d148b
399	ctx-lh-precuneus_9	#e5f575
400	ctx-lh-precuneus_10	#a25b5c
401	ctx-lh-cuneus_1	#c507a1
402	ctx-lh-cuneus_2	#fa8352
403	ctx-lh-cuneus_3	#5dba8d
404	ctx-lh-cuneus_4	#905f7f
405	ctx-lh-pericalcarine_1	#f90906
406	ctx-lh-pericalcarine_2	#6fdb94
407	ctx-lh-pericalcarine_3	#a00a4a
408	ctx-lh-pericalcarine_4	#8914a5
409	ctx-lh-lateraloccipital_1	#c01a8c
410	ctx-lh-lateraloccipital_2	#c74329
411	ctx-lh-lateraloccipital_3	#59e5b2
412	ctx-lh-lateraloccipital_4	#2d526f
413	ctx-lh-lateraloccipital_5	#53c345
414	ctx-lh-lateraloccipital_6	#6205bf
415	ctx-lh-lateraloccipital_7	#58f1bf
416	ctx-lh-lateraloccipital_8	#e0a88b
417	ctx-lh-lateraloccipital_9	#03833e
418	ctx-lh-lateraloccipital_10	#7c2017
419	ctx-lh-lingual_1	#989ec7
420	ctx-lh-lingual_2	#85eebe
421	ctx-lh-lingual_3	#ffeabe
422	ctx-lh-lingual_4	#a20910
423	ctx-lh-lingual_5	#d0d731
424	ctx-lh-lingual_6	#06d385
425	ctx-lh-lingual_7	#fa3cfd
426	ctx-lh-fusiform_1	#055d57
427	ctx-lh-fusiform_2	#655797
428	ctx-lh-fusiform_3	#09e94f
429	ctx-lh-fusiform_4	#b3bd13
430	ctx-lh-fusiform_5	#a8b0d9
431	ctx-lh-fusiform_6	#d87548
432	ctx-lh-fusiform_7	#af7813
433	ctx-lh-fusiform_8	#967185
434	ctx-lh-parahippocampal_1	#4b957a
435	ctx-lh-parahippocampal_2	#b99e03
436	ctx-lh-parahippocampal_3	#67c7dd
437	ctx-lh-entorhinal_1	#dfbe1f
438	ctx-lh-temporalpole_1	#164485
439	ctx-lh-inferiortemporal_1	#a8ed42
440	ctx-lh-inferiortemporal_2	#6481fb
441	ctx-lh-inferiortemporal_3	#37bec5
442	ctx-lh-inferiortemporal_4	#43678f
443	ctx-lh-inferiortemporal_5	#82a20b
444	ctx-lh-inferiortemporal_6	#eb1f40
445	ctx-lh-inferiortemporal_7	#42d892
446	ctx-lh-middletemporal_1	#80e76d
447	ctx-lh-middletemporal_2	#d3c04d
448	ctx-lh-middletemporal_3	#2ae80c
449	ctx-lh-middletemporal_4	#db6245
450	ctx-lh-middletemporal_5	#3c49d9
451	ctx-lh-middletemporal_6	#7f8852
452	ctx-lh-middletemporal_7	#e850a5
453	ctx-lh-middletemporal_8	#5bf760
454	ctx-lh-middletemporal_9	#53a1db
455	ctx-lh-bankssts_1	#187f59
456	ctx-lh-bankssts_2	#5bb935
457	ctx-lh-bankssts_3	#591d20
458	ctx-lh-superiortemporal_1	#aff874
459	ctx-lh-superiortemporal_2	#ffc64f
460	ctx-lh-superiortemporal_3	#db945a
461	ctx-lh-superiortemporal_4	#9b9caa
462	ctx-lh-superiortemporal_5	#75baa1
463	ctx-lh-superiortemporal_6	#25efad
464	ctx-lh-superiortemporal_7	#814f8e
465	ctx-lh-superiortemporal_8	#af0c44
466	ctx-lh-superiortemporal_9	#c30e13
467	ctx-lh-superiortemporal_10	#f3596e
468	ctx-lh-superiortemporal_11	#fca54d
469	ctx-lh-transversetemporal_1	#7d0e7e
470	ctx-lh-insula_1	#25ca98
471	ctx-lh-insula_2	#af6ce7
472	ctx-lh-insula_3	#df4d61
473	ctx-lh-insula_4	#5f6029
474	ctx-lh-insula_5	#23a19a
475	ctx-lh-insula_6	#e2a1b2
476	ctx-lh-insula_7	#4f9cb7
477	subc-lh-caudate	#7abadc
478	subc-lh-putamen	#ec0db0
479	subc-lh-pallidum	#0c30ff
480	subc-lh-accumbens-area	#ffa500
481	thal-lh-pulvinar	#ff0000
482	thal-lh-ventral-anterior	#00ff00
483	thal-lh-mediodorsal	#ffff00
484	thal-lh-lateral-posterior-ventral-posterior-group	#ff7b00
485	thal-lh-pulvinar-medial-centrolateral-group	#00ffff
486	thal-lh-ventrolateral	#ff00ff
487	thal-lh-ventral-posterior-ventrolateral-group	#0000ff
488	amygd-lh-lateral-nucleus	#4884b5
489	amygd-lh-basal-nucleus	#cf3f4f
490	amygd-lh-central-nucleus	#c53cf8
491	amygd-lh-medial-nucleus	#029502
492	amygd-lh-cortical-nucleus	#ddf9a6
493	amygd-lh-accessory-basal-nucleus	#e89223
494	amygd-lh-corticoamygdaloid-transitio	#143c78
495	amygd-lh-anterior-amygdaloid-area-aaa	#fafa00
496	amygd-lh-paralaminar-nucleus	#2dcda5
497	hipp-lh-hippocampus-head	#ff0000
498	hipp-lh-hippocampus-body	#00ff00
499	hipp-lh-hippocampus-tail	#ffff00
500	hipp-lh-hippocampus-fissure	#ff7b00
501	hypo-lh-anterior-inferior	#faff32
502	hypo-lh-anterior-superior	#50c8ff
503	hypo-lh-posterior	#ffa000
504	hypo-lh-tubular-inferior	#ffa0c8
505	hypo-lh-tubular-superior	#14b482
506	cer-lh-cerebellum	#e69422
507	brain-stem-midbrain	#f2684c
508	brain-stem-pons	#cec33a
509	brain-stem-medulla	#779fb0
510	brain-stem-scp	#8eb600
3000	wm-brain-white_matter	#ffffff
3001	wm-rh-lateralorbitofrontal_1	#85bdad
3002	wm-rh-lateralorbitofrontal_2	#d848e0
3003	wm-rh-lateralorbitofrontal_3	#044d34
3004	wm-rh-lateralorbitofrontal_4	#8a7b2c
3005	wm-rh-lateralorbitofrontal_5	#3ef887
3006	wm-rh-lateralorbitofrontal_6	#7f10c1
3007	wm-rh-lateralorbitofrontal_7	#259d61
3008	wm-rh-parsorbitalis_1	#2e0486
3009	wm-rh-parsorbitalis_2	#bacac1
3010	wm-rh-frontalpole_1	#790776
3011	wm-rh-medialorbitofrontal_1	#2f983a
3012	wm-rh-medialorbitofrontal_2	#58c42e
3013	wm-rh-medialorbitofrontal_3	#370a86
3014	wm-rh-medialorbitofrontal_4	#47a9d9
3015	wm-rh-medialorbitofrontal_5	#2d1b4c
3016	wm-rh-parstriangularis_1	#de3424
3017	wm-rh-parstriangularis_2	#22c73e
3018	wm-rh-parstriangularis_3	#0e6838
3019	wm-rh-parstriangularis_4	#b7744a
3020	wm-rh-parsopercularis_1	#376a8e
3021	wm-rh-parsopercularis_2	#5fba11
3022	wm-rh-parsopercularis_3	#394f13
3023	wm-rh-parsopercularis_4	#fb36c2
3024	wm-rh-rostralmiddlefrontal_1	#9cd6fc
3025	wm-rh-rostralmiddlefrontal_2	#1c3d51
3026	wm-rh-rostralmiddlefrontal_3	#3f51cb
3027	wm-rh-rostralmiddlefrontal_4	#af5194
3028	wm-rh-rostralmiddlefrontal_5	#bfd886
3029	wm-rh-rostralmiddlefrontal_6	#d171a1
3030	wm-rh-rostralmiddlefrontal_7	#cfa22b
3031	wm-rh-rostralmiddlefrontal_8	#14d37f
3032	wm-rh-rostralmiddlefrontal_9	#a5c61c
3033	wm-rh-rostralmiddlefrontal_10	#2b12c1
3034	wm-rh-rostralmiddlefrontal_11	#50d705
3035	wm-rh-rostralmiddlefrontal_12	#cee2b2
3036	wm-rh-rostralmiddlefrontal_13	#51b2ad
3037	wm-rh-superiorfrontal_1	#a0b620
3038	wm-rh-superiorfrontal_2	#8ff110
3039	wm-rh-superiorfrontal_3	#954623
3040	wm-rh-superiorfrontal_4	#960050
3041	wm-rh-superiorfrontal_5	#901db4
3042	wm-rh-superiorfrontal_6	#daaec3
3043	wm-rh-superiorfrontal_7	#ad4d84
3044	wm-rh-superiorfrontal_8	#448fe9
3045	wm-rh-superiorfrontal_9	#d5b331
3046	wm-rh-superiorfrontal_10	#d0b72b
3047	wm-rh-superiorfrontal_11	#d6ab03
3048	wm-rh-superiorfrontal_12	#d7ae5a
3049	wm-rh-superiorfrontal_13	#b2fc81
3050	wm-rh-superiorfrontal_14	#bcc0c5
3051	wm-rh-superiorfrontal_15	#517685
3052	wm-rh-superiorfrontal_16	#f5bfc6
3053	wm-rh-superiorfrontal_17	#d87dd4
3054	wm-rh-caudalmiddlefrontal_1	#cde61d
3055	wm-rh-caudalmiddlefrontal_2	#404279
3056	wm-rh-caudalmiddlefrontal_3	#235c38
3057	wm-rh-caudalmiddlefrontal_4	#6455f7
3058	wm-rh-caudalmiddlefrontal_5	#37e4f1
3059	wm-rh-precentral_1	#c9aa59
3060	wm-rh-precentral_2	#769072
3061	wm-rh-precentral_3	#e95ca9
3062	wm-rh-precentral_4	#993ca9
3063	wm-rh-precentral_5	#3d74f5
3064	wm-rh-precentral_6	#a7a708
